name,metrics
ore_ont_5690.owl,0.5584540.0641120.2616950.3473730.5753081.00.01.01.00.00.00.00.00.0822350.5769090.0169340.1916540.0704750.6186820.0300630.00.00.6731331.01.00.00.00.00.0
ore_ont_16850.owl,0.078130.1001060.3930730.163510.2798590.00.00.8161160.9230770.00.00.00.00.1728810.246370.1315560.248150.0781850.1786220.036280.00.00.00.00.50.50.00.00.888889
ore_ont_6009.owl,0.5854730.0364370.2337290.00.4607510.00.01.01.00.00.00.00.00.2013410.6438760.0490040.3915620.0350670.5922810.0402110.00.00.00.00.00.00.00.00.0
ore_ont_2792.owl,0.4764880.1404350.4935580.1116140.5885980.0252880.4188970.9189830.9450830.3930390.0222190.4008410.4490180.2583250.5874340.1278340.4511720.1739060.559930.1230110.01320.08570.3930270.32970.89020.10980.03820.00.926521
ore_ont_15985.owl,0.3408380.047080.3314730.0156760.3552380.0283840.0928291.01.00.00.00.00.00.2105190.4826190.0551140.2284940.0488090.4120840.0536710.00.00.2306521.01.00.00.00.00.0
ore_ont_3344.owl,0.2789370.0523020.218820.1983530.4104180.7001060.4145161.01.00.4161270.1491080.00.5328680.2203550.4577840.154560.4688760.101220.4026460.0909680.00.00.3914551.01.00.00.00.01.0
ore_ont_6722.owl,0.7100430.1531590.3713960.057430.7722730.3575570.4598931.01.00.6786930.1821570.6642660.2177010.3134820.7772770.1136380.7502390.1846770.7550080.2060040.07840.00.6194140.92161.00.00.00.4583331.0
ore_ont_7908.owl,0.7877240.1439230.3582980.1645230.807150.6487670.6961381.00.999980.7373190.2083180.3348570.00.290180.8294580.1064180.8399930.1726460.8190970.1811180.02360.00.7774980.97641.00.00.00.00.94382
ore_ont_13000.owl,0.5117760.1125940.2973530.4273490.6167090.5669230.5796871.01.00.00.00.00.00.2030310.6293180.077130.5086270.1325730.618140.1016360.00.00.6615061.01.00.00.00.00.0
ore_ont_8203.owl,0.4310780.0636990.3542630.1640910.4812210.4752320.5486461.01.00.479810.2165410.00.4599270.2011970.5500890.0694520.4505260.0758010.5056950.0643410.00.00.4947111.01.00.00.00.01.0
ore_ont_11005.owl,0.730890.134240.3026290.2325040.7664220.7677610.4991050.9998570.9998740.7556710.6652540.7116870.00.1766850.7473390.0777330.7265510.1602450.7767020.1136560.01222.0E-40.7662740.98721.00.00.01320.5099340.900356
ore_ont_9736.owl,0.1374220.0264720.1900680.00.00.00.01.01.00.00.00.00.00.1899910.3290780.0427580.2179620.0242130.2371470.0277640.00.00.00.00.50.50.00.01.0
ore_ont_3077.owl,0.5260870.1541920.4995050.1572780.6340730.0408620.4697860.8909180.9334010.4498340.0295160.4753490.5284640.252860.6137170.141670.5034620.1946470.5996830.1219870.00710.06920.4610860.36560.91180.08820.02520.00.916843
ore_ont_13833.owl,0.2105750.0376820.2143070.0750810.2745970.109510.2563731.01.00.00.00.00.4449920.1964880.3908530.121310.3773670.0512720.3169070.0477420.00.00.2521491.01.00.00.00.00.0
ore_ont_7537.owl,0.4840370.0736150.381210.1509620.523820.0270850.2518570.862520.8449510.3650370.0227190.3301290.5293320.1946610.5573550.0835870.309360.0883570.5229340.0680530.00.50250.363060.1720.91390.08610.00.00.769892
ore_ont_990.owl,0.4842660.0727240.378770.1506710.5224950.0270530.2518570.8627850.8451190.3650370.0228580.3271240.5305290.1945570.5574340.0838030.309360.0882480.5230320.0679820.00.50250.363060.1720.91420.08580.00.00.770878
ore_ont_10280.owl,0.5642790.0287880.2249520.00.0733850.00.01.01.00.00.00.00.00.1533040.6048510.022570.2996450.0252840.5709880.0289920.00.00.00.00.00.00.00.00.0
ore_ont_12415.owl,0.180660.1134450.2729881.00.3950090.9777780.01.01.00.00.00.3473180.2318270.1882220.3471940.1017660.3653970.2193250.3392730.1584880.00.00.4054721.01.00.00.00.01.0
ore_ont_14508.owl,0.6560870.0288450.0032747.82E-40.2033671.00.01.01.00.00.00.00.00.191780.6874240.04380.6151110.0253620.6416460.0289580.00.00.2456181.01.00.00.00.00.0
ore_ont_8090.owl,0.4674960.0318430.1346530.0086910.3197940.0210980.1605681.01.00.00.00.00.00.1937030.560440.0454260.3908910.0294620.4992440.0324240.00.00.282861.01.00.00.00.01.0
ore_ont_9635.owl,0.1256120.0853870.408960.3407130.3095890.00.00.6949860.6936940.0443870.003020.0737170.1024970.1441520.3075670.071210.1311810.0983240.274820.0533040.19150.25530.00.00.77780.22220.22220.01.0
ore_ont_6310.owl,0.666720.0287650.002820.00.00.00.01.01.00.00.00.00.00.1919830.6947070.0438540.7480670.0252540.6497090.0289580.00.00.00.00.00.00.00.00.0
ore_ont_6892.owl,0.4821980.0782610.3937880.1546850.5289220.0253230.1935450.8567410.8393070.3846260.0300560.4256730.521580.192210.5503710.0826510.3111710.0858490.5152770.0652550.00.49190.3516160.1580.93850.06150.00.00.846491
ore_ont_16076.owl,0.1616580.0287680.2685670.0055030.00.0053760.01.01.00.00.00.00.00.1883420.3493720.0422540.179090.0260180.2619140.0289630.00.00.0542971.01.00.00.00.00.0
ore_ont_6417.owl,0.2151280.1175620.3055930.00.3846810.00.01.00.00.00.00.00.2214930.00.00.1086780.3513610.0242890.2428940.0278520.00.00.00.01.00.00.00.01.0
ore_ont_4226.owl,0.5117760.1124710.296790.4273490.6165920.5677490.5799771.01.00.00.00.00.00.2028220.629220.0770340.5086270.1324150.6180780.1014250.00.00.6615061.01.00.00.00.00.0
ore_ont_7557.owl,0.8131810.105680.3789410.339890.7870840.0125860.4449680.9997670.9995040.3949469.67E-40.7697240.8600580.1164950.6787010.1368250.802340.0681250.7014020.0279440.01822.0E-40.7569180.98121.00.00.01320.5099340.900356
ore_ont_10890.owl,0.5423520.0704590.4026160.00.5495520.00.01.01.00.00.00.00.00.2428570.6327290.071850.3146770.0785810.5796870.0901070.00.00.00.00.00.00.00.00.0
ore_ont_15882.owl,0.21660.0284290.2653890.00.00.00.01.01.00.00.00.00.00.1911630.3881110.0434030.1642290.0248250.3035260.0284660.00.00.00.00.00.00.00.00.0
ore_ont_2105.owl,0.5178560.2390030.56250.2147420.6832861.00.01.01.00.00.00.00.00.4127490.6911610.1721990.5897260.2941770.658080.323580.00.00.589561.01.00.00.00.00.0
ore_ont_16767.owl,0.6545190.2426030.5092060.3365520.7734040.7082270.4344281.01.00.41080.0026080.6930340.7554360.1862990.518670.4548370.6536290.1433550.5063870.1170870.24270.00.5007080.75731.00.00.00.1166671.0
ore_ont_1870.owl,0.4777630.0790150.3958770.1555020.5269730.0258670.1767170.8565880.8376840.379710.0289310.4251990.5226570.1921090.5453810.084680.3111710.0869970.5101950.0656880.00.47120.3480130.16150.940.060.00.00.838897
ore_ont_15133.owl,0.8271820.0504130.1714330.2735160.6997740.2156780.6513821.01.00.5574170.0159020.552430.8786430.2623520.7238160.241870.853710.1524150.7041150.1455616.0E-40.00.7077090.99941.00.00.01.01.0
ore_ont_2608.owl,0.2465820.1257270.3816660.1507290.4235220.00.01.01.00.00.00.00.00.2092130.4271230.1016780.242110.149640.3931050.0719170.86840.00.1878380.13161.00.00.00.00.0
ore_ont_2377.owl,0.375020.1489840.4071820.5287080.564910.0290490.01.01.00.1734140.0029950.1817090.00.0954220.4827650.0917670.4261550.1802070.5436390.0425520.6110.00.5080910.3891.00.00.00.01.0
ore_ont_7775.owl,0.4287830.1162270.3373840.4816010.5515570.4256780.4543010.8831170.900380.50910.2784670.00.539920.1938620.5256270.1146570.4769970.1589290.5160890.1002370.26630.00.5021390.51310.96970.03030.00.00.736842
ore_ont_3843.owl,0.1704560.1417970.4548780.5366330.4031560.1515150.2763610.5596780.4522820.2980230.1052980.177080.2177010.1731410.3414160.1378420.1876770.177040.326130.0903820.02060.39180.2489520.23710.89250.10750.00.00.81893
ore_ont_1970.owl,0.5496330.0805380.0236870.00.57050.00.01.01.00.00.00.00.00.00.00.0012770.0746840.0914740.5909340.0289470.00.00.00.00.00.00.00.00.0
ore_ont_7569.owl,0.4847430.0759430.3879560.1507050.5279670.0269570.2518570.8626580.8454390.3648220.0220160.3749030.5293320.1946150.5576710.0834950.309360.0883240.5233020.0680450.00.50590.363060.17140.91120.08880.00.00.771368
ore_ont_12039.owl,0.4822180.0782010.3942850.1516040.5287270.0245010.1767170.8594490.8410190.3835120.0295450.4266090.5227830.1921390.5497340.0830710.3111710.085590.5144830.064850.00.48610.348930.15710.94060.05940.00.00.840746
ore_ont_7680.owl,0.4497370.122090.0288640.00.5483270.00.01.00.9983390.00.00.00.00.1918760.5470490.1065020.6111440.1446190.5358780.0289170.00.00.00.00.00.00.00.00.0
ore_ont_9695.owl,0.239670.1272760.2870380.4929280.4516580.00.01.01.00.00.00.00.00.00.00.0513970.3036710.1524920.4242030.0287520.64590.00.3824920.35411.00.00.00.00.0
ore_ont_1325.owl,0.2459340.029520.2450980.00.0926010.00.01.00.9973190.00.00.00.2463710.1731140.3949470.0393090.1990690.0262810.3221890.0285720.00.00.00.00.00.00.00.00.0
ore_ont_10580.owl,0.1473720.0856110.3370210.5370770.3881710.1780820.2069821.01.00.1814290.0155590.1079930.4150140.1183070.3332980.1385550.3485790.1640710.3488740.0432310.52860.00.3293730.47141.00.00.00.00.763158
ore_ont_12723.owl,0.3711020.0917670.4168220.2857830.4863340.1626850.4453160.9215460.8971220.4274160.1766640.4036820.00.1792970.4990680.0708770.3396130.106260.4732290.0590240.14480.05330.454270.62670.99510.00490.06830.0113820.701878
ore_ont_14355.owl,0.827180.0504090.171390.2735490.6997630.2156570.6513820.9997850.9998040.5574170.0159020.552430.8786430.2623690.7238220.2418710.853710.1524090.7041120.1455680.00.00.7077090.99931.00.00.00.01.0
ore_ont_13872.owl,0.2183380.1299480.4641660.2464390.4266290.2270530.2254811.01.00.2007860.0217630.3048540.2877470.1906630.356480.0817590.1744310.123330.3126380.0964840.48980.00.2552220.51021.00.00.00.1261261.0
ore_ont_13805.owl,0.1887450.2697580.5166860.6048440.481270.00.00.6688310.1642860.2720590.0606970.3534720.3761580.1076260.2974940.1233280.2519420.181860.323410.0675490.50490.00.00.00.92310.07690.46150.00.903226
ore_ont_11739.owl,0.6452580.6908651.00.00.9176610.00.01.01.00.00.00.00.01.00.9194010.4884940.6982360.872090.9035771.00.00.00.00.00.00.00.00.00.0
ore_ont_16315.owl,0.730890.0970860.333120.4433940.7186150.1448250.4320420.9986350.9947560.3949460.0023750.7116870.8112960.0652920.515570.2016410.7265510.0913220.5784120.0351560.06130.00110.635680.93591.00.00.01320.5099340.900356
ore_ont_12651.owl,0.7526470.0699390.3472880.1421890.7292410.3511190.7467391.01.00.6694990.1061780.7015240.795580.2345860.7820350.1048220.8185880.1017630.7623250.0989250.00.00.7380611.01.00.00.00.01.0
ore_ont_1958.owl,0.3081820.1460120.4108960.2181360.4838020.0030030.00.8567480.7153650.3021560.0560830.3090060.3839480.1640750.4343040.0738980.3649350.1035270.4078530.0457040.35090.06430.1803720.05260.950.050.30.00.897436
ore_ont_637.owl,0.2510020.099330.3974010.127170.3997130.2430730.3323221.01.00.00.00.00.00.2539030.4460290.0852390.3236070.118550.3806550.1207680.01560.00.3257850.98441.00.00.00.251.0
ore_ont_14879.owl,0.6984370.0287582.14E-42.3E-50.01.00.01.01.00.00.00.00.00.1919820.716270.0438560.8176380.0252590.6740740.028960.00.00.0542971.01.00.00.00.2121210.777778
ore_ont_2082.owl,0.7671590.1431090.3555420.2952130.8031970.6783760.644891.00.9999740.7229360.2108270.3348570.00.2578390.8136820.0961110.8013040.171610.8149240.1672520.00810.00.8205890.99191.00.00.00.00.94382
ore_ont_7356.owl,0.5051240.1101330.286550.3988730.6052640.6664220.1717541.01.00.00.00.00.4414930.2104570.6210060.0813850.6118410.1329070.6050350.1056545.0E-40.00.6423240.99951.00.00.00.00.0
ore_ont_11910.owl,0.3998290.0394260.1492790.1327840.4593190.2044320.4437381.00.9982160.4016930.0262880.139530.6603850.2107550.5300920.1939040.6022020.0781560.479190.071320.00.00.4496251.01.00.00.00.00.8
ore_ont_14153.owl,0.3682130.0906740.3705090.1322780.4694680.1129520.1303021.00.9737780.3841510.0911640.4021930.00.2080130.507410.0787240.3761660.1046640.4664180.0675040.88840.00.2552220.11161.00.00.00.01.0
ore_ont_11357.owl,0.0946230.1319630.3893260.5828080.3461310.224490.1605680.5723380.6250.0703510.0052420.0737170.00.1878470.3068960.1110950.1694890.1729720.2770920.1155350.00.00.2738980.57140.47830.52170.00.01.0
ore_ont_12936.owl,0.6316760.0288420.2212550.00.1852030.00.01.01.00.00.00.00.00.1567260.6526240.0244530.3155310.0253530.6228260.0290720.00.00.00.00.00.00.00.00.0
ore_ont_7455.owl,0.6576660.1432160.3268720.0204070.7284140.2450310.5056071.01.00.6138910.1222480.5956880.00.3054940.7362090.1078080.6666520.1722080.7072430.1944830.39090.00.4613030.60911.00.00.00.4583331.0
ore_ont_7169.owl,0.3471440.0286790.2508460.00.00.00.01.01.00.00.00.00.00.1917730.4772090.0437390.1954460.0251440.4040270.0288320.00.00.00.00.00.00.00.00.0
ore_ont_3231.owl,0.2220.1594870.4174280.5065720.4365390.4508670.3372840.985990.966480.3076330.0646130.2539180.00.197770.344560.201350.2573180.1493040.3055260.1080190.00.00.3422790.9750.98480.01520.00760.00.819797
ore_ont_7275.owl,0.5099530.1124760.2964180.4296160.6156160.5790690.579850.9996920.999670.00.00.00.00.2022350.6279590.0768960.5079890.1324060.6169570.1011250.00.00.6607110.99931.00.00.00.00.0
ore_ont_15184.owl,0.4774560.0738910.3823740.1542620.5187510.0269730.1935450.8589310.8396590.3808910.0309370.3827220.5214520.1922270.5454570.0843880.3111710.0867140.5100930.0655930.00.47480.3507310.16860.93960.06040.00.00.844675
ore_ont_11133.owl,0.1542250.0897970.3948350.2697610.3338020.3562750.3377181.01.00.00.00.00.00.204570.3682270.0684110.1834960.1094120.3128380.0918550.00.00.3194121.01.00.00.00.01.0
ore_ont_4639.owl,0.4248690.0821990.2188490.2703240.6061650.7306160.5559531.01.00.4959910.0513520.00.6985050.3699840.6187160.2438350.6776290.2487890.5766160.2648460.00.00.538651.01.00.00.00.6666671.0
ore_ont_15860.owl,0.3898460.1681630.395136.18E-40.5430690.0014120.01.01.00.00.00.00.411420.2244520.5116930.0810450.270130.101710.4617510.1165520.00.00.0542971.01.00.00.00.00.0
ore_ont_5646.owl,0.1163290.0615980.3541570.2247260.2585870.303030.2341331.01.00.2110540.0972870.139530.00.1792880.3266130.0530380.1460410.0722860.2634620.0511630.00.00.2714871.01.00.00.00.01.0
ore_ont_5448.owl,0.4779060.0787940.3951980.1538610.5266210.0268890.1935450.8592430.8400620.3808910.0294980.4242420.5217710.192030.5456650.0843590.3111710.0866960.5104280.0654780.00.47580.3507310.16830.93980.06020.00.00.845133
ore_ont_11504.owl,0.2356620.0293250.2422990.00.0733850.00.01.01.00.00.00.00.00.1899420.4004870.0427310.2151020.0259710.3187710.029780.00.00.00.00.00.00.00.00.0
ore_ont_7823.owl,0.5866260.0287377.97E-47.2E-50.01.00.01.01.00.00.00.00.00.1919620.6401710.0438480.7247670.0252590.5881050.0289520.00.00.0542971.01.00.00.00.2121210.777778
ore_ont_14587.owl,0.5539210.0623430.3827070.00.5417380.00.01.01.00.00.00.00.00.2329540.6364560.06640.233290.0682010.5838980.0782040.00.00.00.00.00.00.00.00.0
ore_ont_15030.owl,0.2903280.1069760.1929720.8089470.4642990.00.00.1090750.0839550.00.00.00.4055260.162470.416380.1035750.2121380.1492630.4069430.1223020.00.00.00.00.50160.49840.70220.00.998834
ore_ont_155.owl,0.2720420.0909450.41050.3491470.4281850.3896550.00.9918030.9913790.2035110.0160930.261140.3267130.1946550.4250850.0805790.3243730.1385060.3941290.1132680.07410.00.4032270.90481.00.00.00.01.0
ore_ont_11460.owl,0.7580960.1630910.2775820.4217870.8232520.426180.6961220.9997680.9967560.4814650.0042770.00.00.2382560.8118310.116140.8355930.1970770.8311670.1367580.54480.00.7946450.45471.00.00.00.01.0
ore_ont_15178.owl,0.6137590.0546450.3049940.2539790.5823651.00.01.01.00.00.00.00.00.1153770.6330560.024230.4195580.0583620.6461990.0289570.00.00.6829731.01.00.00.00.00.0
ore_ont_6896.owl,0.7555850.1492330.3524880.0469870.7808330.54080.6802221.00.9999710.7312720.2684910.7196260.00.3092440.8062680.110860.8176360.1793950.7875350.2007710.05750.00.6412180.94251.00.00.00.00.772727
ore_ont_9186.owl,0.4777630.0790570.3959380.1552030.5270230.0258670.1767170.8569170.8379430.379710.0289270.4251990.5226570.1921090.5453810.084680.3111710.0869970.5101950.0656880.00.47210.3480130.16180.93980.06020.00.00.838897
ore_ont_12097.owl,0.401220.0558810.3070480.0446560.4242250.0473930.3647241.01.00.00.00.00.5128470.2400670.4963560.1183960.4680960.0864080.4303620.0933040.00.00.3110111.01.00.00.00.00.0
ore_ont_5769.owl,0.7155810.2428790.457080.3480390.8148020.7080560.4447071.01.00.4198730.0016140.7348320.8031890.1851410.527860.5193180.7097160.1436750.5175430.1155760.24730.00.5142880.75271.00.00.00.1251.0
ore_ont_10032.owl,0.7526480.088580.4290860.1422170.7292550.3511080.7471680.9999620.9999670.6694990.1472760.7015240.00.2345890.782040.0758940.3827520.1017690.7623310.098930.00.00.7380610.99981.00.00.00.01.0
ore_ont_10176.owl,0.1531150.1262880.2598640.5728420.4018660.00.01.01.00.00.00.00.00.00.00.0507570.3220550.1515380.3683580.0285230.50.00.3638170.51.00.00.00.00.0
ore_ont_6401.owl,0.2778470.1805620.5168780.4857650.5060320.4247370.2470150.9963880.9976660.2423260.0125940.4305610.3724140.2336470.4511220.1076880.309360.2078280.4296030.178690.1070.00.4373810.88631.00.00.00.01.0
ore_ont_9617.owl,0.3706160.0982640.394180.1786390.4837550.3961840.4760921.01.00.00.00.00.00.2407520.5270410.0811830.4945260.1150940.4768480.1105420.00.00.4540321.01.00.00.00.00.0
ore_ont_15125.owl,0.593160.4137890.7689760.1194540.7989110.9999880.01.01.00.00.00.00.00.6530780.8035520.299220.6186890.5177210.7753290.5901660.0010.00.5951790.9991.00.00.00.00.0
ore_ont_14066.owl,0.5117620.1127230.2965470.4267480.6167620.5653260.5791960.9988870.9991110.00.00.00.00.2031230.6292960.0772560.5086270.1327210.6181260.1016520.00.00.6611350.99761.00.00.00.00.0
ore_ont_3411.owl,0.2299650.1460640.4276090.4590120.4344720.0106380.00.8377760.6416180.164250.0087520.2769290.4067430.0952630.3041410.1630340.338340.201330.3489980.0389860.540.050.2121340.140.66670.33330.77780.01.0
ore_ont_8864.owl,0.5336460.14930.3445910.5411730.675040.00.01.01.00.00.00.00.01.6E-50.0462930.0719560.5801030.179690.6680060.0289350.64450.00.6320840.35551.00.00.00.00.0
ore_ont_12208.owl,0.6803320.1678470.396960.6088890.7970060.7145450.7323261.01.00.6375920.0790140.130570.00.257550.790250.1113120.6848970.2032110.8000890.1762420.00.00.8505871.01.00.00.00.5444440.909605
ore_ont_185.owl,0.1270780.1666590.4918460.628670.4074870.4476190.1935450.8610760.5306120.2738630.1295480.1721070.2002230.1127490.3114590.1037030.1834960.1871150.3369950.0629980.2880.120.3269990.5121.00.00.00.00.575
ore_ont_8667.owl,0.087270.027490.0766490.00.00.00.01.01.00.00.00.00.00.1757880.2918240.0358580.2355860.0236050.2026520.0270670.00.00.00.01.00.00.00.01.0
ore_ont_15229.owl,0.1014640.1360330.4997040.3192340.3449960.3369570.00.9827490.8611110.2239040.1343390.2404530.00.1439420.302720.1041470.2179620.1670240.2966930.0326420.48780.00.234670.46340.71430.28570.28570.01.0
ore_ont_5149.owl,0.4497370.0865920.2691980.00.5108550.00.01.01.00.00.00.00.5896580.1904040.4368580.214150.4841670.0252590.3592430.0289630.00.00.00.01.00.00.00.00.0
ore_ont_5852.owl,0.070670.0434160.307050.00.1601740.00.01.01.00.00.00.00.00.1628080.2745540.02780.0895450.0439940.2009170.0504460.00.00.00.00.00.00.00.00.0
ore_ont_1397.owl,0.2241880.2327350.5271460.6482010.4973370.0044050.00.5428140.1638420.3296280.0997730.3783320.3942810.1354230.3626120.1208270.2537740.1963360.3813010.0810670.35590.22970.0542970.00450.93750.06250.3750.00.918919
ore_ont_5550.owl,0.5179380.0520420.2018260.2266360.4960770.2480770.4265411.01.00.1030632.58E-40.1079930.6352550.2082840.5251920.176030.5773810.114810.4905830.0905720.4380.00.4419570.5621.00.00.00.1881721.0
ore_ont_11316.owl,0.3844460.085850.4122690.2340840.4822070.1475110.4321481.00.9979460.3941360.0984950.1079930.1837250.1839580.5143430.0694760.2811990.0999210.4851830.0558260.41950.00.4478410.58051.00.00.00.00.789474
ore_ont_9534.owl,0.4794050.0789120.3961020.1534810.5278190.0264620.1935450.8593190.83920.3817220.0293830.4254360.5240910.1925710.5467340.0848460.3111710.086950.5114510.0658960.00.47510.3507310.16670.93790.06210.00.00.844904
ore_ont_2662.owl,0.1334140.1453420.4598490.00.3515360.00.01.00.4169180.00.00.00.00.1871060.329560.1208640.1990690.1743580.3037510.0277970.00.00.00.00.00.00.00.00.0
ore_ont_9088.owl,0.2080570.0482740.3345520.00.272370.00.01.01.00.00.00.1202270.1537460.1912830.3525110.0499570.1389490.0252590.2634620.0289630.00.00.00.00.93270.06730.00960.00.708861
