Ontology,SOV,ENR,TIP,EOG,RCH,CYC,GCI,HGCI,ESUB,DSUB,CSUB,SUPECHN,SUBECHN,SUBCCHN,SUPDCHN,DSUPECHN,DSUBECHN,DSUBCCHN,DSUPDCHN,ELCLSPRT,ELAXPRT,HLC,RHLC,IHR,IIR,ITR,IND,aNOC,mNOC,tNOC,aCID,mCID,tCID,aCOD,mCOD,tCOD,aDIT,mDIT,tDIT,aNOP,mNOP,tNOP,ENUM,ENUMP,NEG,NEGP,CONJ,CONJP,DISJ,DISJP,UF,UFP,EF,EFP,VALUE,VALUEP,SELF,SELFP,MNCAR,MNCARP,MXCAR,MXCARP,CAR,CARP,OBP,OBPP,DTP,DTPP,FUN,FUNP,SYM,SYMP,TRN,TRNP,IFUN,IFUNP,ASYM,ASYMP,REFLE,REFLEP,IRREF,IRREFP,SUBP,EQVP,DISP,INV,DOMN,RANG,CHN,CHNP,ELPROP
ore_ont_16684.owl,45470,1.000109946,0,0.005147279,1.54E-04,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.999670156,19412,45461,0.999824083,19412,45468,1.000131938,2,45482,0,0,0,0.99997801,1,45475,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_16687.owl,32325,0.999969064,0,0.006096627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.99962877,26039,32313,0.99962877,26039,32313,0.999969064,1,32324,0,0,0,0.999969064,1,32324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_16701.owl,44220,5.9292567,18,3.304463775,0.576669802,244485,0,708,0,0,0,0,0,0,0,0,0,0,0,0.752941176,1,0,0,0,47715,27178,43298,0.430856068,801,916,87.33819379,44099,185681,2.195202258,5,4667,0,0,0,1.007996237,3,2143,0,0,0,0,264,0.2153,0,0,525,0.4282,437,0.3564,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0.0455,0,0,3,0.1364,0,0,0,0,0,0,0,0,1,0,0,2,4,4,0,0,0.866666667
ore_ont_16703.owl,8637,1.005558045,460,0.246730151,1.16E-04,459,0,0,1.10E-04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,73951,1.052253505,2368,9082,9.620437956,54056,83034,1.053296258,3,9091,0,0,0,1.053180396,3,9090,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_16708.owl,337,2.41754386,81,3.194948537,0.418032787,808,1,6,0.188087774,0,0,25,47,0,0,2,2,0,0,0.831622177,0.775193798,53,0.120454545,32,11,1,1,0.653688525,20,319,2.135245902,22,1042,2.715163934,21,1325,0,0,0,1.163934426,6,568,0,0,2,0.0098,58,0.2843,5,0.0245,0,0,109,0.5343,26,0.1275,0,0,0,0,0,0,4,0.0196,34,0.6296,20,0.3704,9,0.1667,0,0,1,0.0185,0,0,0,0,0,0,0,0,28,0,0,1,0,13,10,0.185185185,0.983870968
ore_ont_1672.owl,3025,2.005592105,11,2.780052474,0.114754098,3057,9,0,0.009009009,0.018018018,0.018018018,0,0,0,0,0,0,0,0,0.909090909,0.887931034,0,0,271,348,0,1267,0.909836066,21,111,15.46721311,326,1887,1.327868852,9,162,0,0,0,1.081967213,2,132,2,0.1429,0,0,2,0.1429,2,0.1429,0,0,1,0.0714,7,0.5,0,0,0,0,0,0,0,0,95,0.7724,28,0.2276,1,0.0081,1,0.0081,0,0,0,0,0,0,0,0,0,0,74,0,0,2,34,28,0,0,0.978571429
ore_ont_16723.owl,151,1.569767442,5,2.58866111,0.169811321,104,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0.826923077,0.888888889,2,0.007575758,21,0,0,57,0.679245283,7,36,3.20754717,19,170,1.358490566,4,72,0,0,0,1.075471698,2,57,0,0,0,0,0,0,5,0.5556,4,0.4444,0,0,0,0,0,0,0,0,0,0,0,0,27,0.6923,12,0.3077,29,0.7436,1,0.0256,0,0,0,0,0,0,0,0,0,0,14,0,0,1,38,35,0,0,0.983050847
ore_ont_1673.owl,186510,3.589718127,507580,3.005510714,0.191179789,597209,0,26423,0.858657083,0,0,35527,151562,0,0,7,7,0,0,0.999956606,0.999980307,1089083,1.649273633,464772,464492,100025,0,2.669048983,59805,615077,3.057704992,59805,704642,3.590987989,206,827536,0,0,0,3.202574984,204,738027,4,0.0001,0,0,493,0.0112,2,0,4,0.0001,43554,0.9886,0,0,0,0,0,0,0,0,0,0,152,1,0,0,2,0.0132,5,0.0329,21,0.1382,0,0,0,0,0,0,0,0,108,0,0,23,33,23,66,0.434210526,0.900355872
ore_ont_16730.owl,513,1.107212476,56,2.12286313,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.105263158,24,567,1.105263158,24,567,1.107212476,3,568,0,0,0,1.107212476,3,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_16738.owl,4803,1.495790458,821,2.50509009,0.147937411,2668,0,248,0.02586697,0,0,13,23,0,0,2,2,0,0,0.875924872,0.837684156,375,0.056020317,564,13,15,1174,1.000853485,53,3518,1.614224751,90,5674,1.473968706,9,5181,0,0,0,1.233285917,9,4335,0,0,0,0,0,0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0,5,0.0096,0,0,9,0.0173,501,0.94,32,0.06,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,311,48,0,12,77,183,0,0,0.838896952
ore_ont_16744.owl,142894,12.23750291,3000467,5.652571709,0.488078391,3136752,0,0,1,0,0,3059756,1901698,0,0,72,72,0,0,1,1,3137899,0.999997451,0,0,3137899,0,11.23750425,666,3136556,11.72549308,666,3272761,12.23791627,666,3415786,0,0,0,11.74992745,666,3279581,0,0,0,0,0,0,0,0,0,0,136230,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0.1,1,0.1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0.2,0.777777778
ore_ont_16746.owl,8594,2.823590736,13996,2.953765243,0.360375811,24489,4812,0,0.411698598,0,0,187,347,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1.39333383,2816,18686,2.176869734,5627,29194,2.827082246,7,37914,0,0,0,2.043546343,7,27406,0,0,0,0,2832,0.586,0,0,0,0,2001,0.414,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0.111111111,1
ore_ont_16750.owl,2436,4.308818149,2,3.147983793,0.574468085,10019,0,130,0,0,0,0,0,0,0,0,0,0,0,0.872093023,1,0,0,0,2404,1388,2197,0.425531915,169,220,14.45454545,2366,7473,2.001934236,3,1035,0,0,0,1.001934236,2,518,0,0,0,0,82,0.2761,0,0,66,0.2222,149,0.5017,0,0,0,0,0,0,0,0,0,0,19,1,0,0,1,0.0526,0,0,3,0.1579,0,0,0,0,0,0,0,0,1,0,0,2,4,4,0,0,0.866666667
ore_ont_16759.owl,5523,1.508675079,1539,2.508292469,0.178115368,4283,400,0,0.194932998,0,0,264,396,0,0,5,5,0,0,0.968881042,0.950795645,313,0.042480999,754,0,0,1267,1.051519155,78,4776,1.478863937,89,6717,1.530383091,9,6951,0,0,0,1.338617349,9,6080,141,0.1743,0,0,62,0.0766,0,0,0,0,606,0.7491,0,0,0,0,0,0,0,0,0,0,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,8,0.015065913,1
ore_ont_16767.owl,29072,4.130969125,1491,3.221531759,0.320179007,106755,969,0,0.708227311,0,0,656,695,0,0,4,4,0,0,1,1,610,0.005050129,30589,0,0,27374,0.959316517,67,2358,28.65093572,6077,70424,2.004068348,8,4926,0,0,0,1.606183889,7,3948,0,0,0,0,191,0.2427,0,0,0,0,596,0.7573,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0.1,1
ore_ont_16777.owl,281,1.90747331,0,1.391619543,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.059259259,133,278,0.992592593,1,134,0,0,0,0.992592593,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,133,133,0,0,1
ore_ont_16800.owl,9835,2.384641823,0,2.163388092,0.517483893,28201,0,3,0,0,0,0,0,0,0,0,0,0,0,0.999803266,0.999401018,0,0,5592,0,57,7,1.48E-04,3,3,1.388334235,2873,28229,2.387793243,6,48551,0,0,0,0.999950819,1,20332,0,0,0,0,6659,0.6329,4,0.0004,0,0,3859,0.3668,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,1,0.037,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0.222222222,1
ore_ont_16806.owl,4326,1.027281064,92,0.852409536,0.008268259,119,0,0,0.021098004,0,0,10,20,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1.012402389,241,4408,1.020670648,241,4444,1.029168581,2,4481,0,0,0,1.020900322,2,4445,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ore_ont_16814.owl,124,2.228187919,18,2.90770237,0.462962963,189,0,1,0,0.058823529,0,0,0,0,0,0,0,0,0,0.566037736,0.219178082,36,0.12543554,2,78,64,42,0.62962963,9,34,3.796296296,14,205,2.481481481,8,134,0,0,0,1.314814815,3,71,0,0,0,0,2,0.08,2,0.08,16,0.64,0,0,0,0,0,0,3,0.12,0,0,2,0.08,39,0.78,11,0.22,13,0.26,1,0.02,2,0.04,0,0,0,0,0,0,0,0,2,0,0,17,34,43,0,0,0.839285714
ore_ont_16821.owl,495,2.473581213,766,3.141892006,0.002173913,753,1,0,9.90E-04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.195652174,14,1010,2.197826087,14,1011,2.665217391,13,1226,0,0,0,2.663043478,13,1225,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,15,0.294117647,1
ore_ont_16822.owl,5120,1.436936937,1030,2.411933414,0.14361831,2544,0,279,0.027084818,0,0,42,89,0,0,5,5,0,0,0.881056202,0.84495114,298,0.043998228,136,19,10,1285,1.019375151,51,4209,1.595543715,88,6588,1.485589731,9,6134,0,0,0,1.249212884,9,5158,0,0,0,0,0,0,2,0.0034,298,0.5025,102,0.172,188,0.317,0,0,0,0,0,0,3,0.0051,308,0.9139,29,0.0861,0,0,3,0.0089,4,0.0119,0,0,0,0,0,0,0,0,119,44,0,16,61,174,0,0,0.769892473
ore_ont_16827.owl,177,1.627118644,0,2.040049386,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0.75308642,15,61,3.320987654,97,269,1.024691358,2,83,0,0,0,0.987654321,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,1
ore_ont_16829.owl,69012,2.816022517,128223,2.182026761,0.052395868,132282,379,0,0.541049346,0,0,26118,76473,0,0,9,9,0,0,1,1,45606,0.259737449,45461,0,0,0,2.41170733,45456,175553,2.467400264,45456,179607,2.817177712,8,205068,0,0,0,2.761484779,8,201014,0,0,0,0,226,0.0593,0,0,0,0,3588,0.9407,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,9,0.209302326,1
ore_ont_16847.owl,323,2.561061947,79,3.026122999,0.460076046,888,0,16,0.245098039,0.065359477,0,38,61,0,2,7,7,0,2,0.88952381,0.424403183,127,0.156211562,102,0,38,0,0.581749049,19,306,2.129277567,27,1120,2.657794677,19,1398,0,0,0,1.148288973,5,604,0,0,9,0.0372,57,0.2355,26,0.1074,23,0.095,127,0.5248,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,10,0.2564,0,0,0,0,0,0,0,0,29,0,0,0,10,10,0,0,1
ore_ont_1685.owl,26983,1.926562674,0,2.344428003,0.010909091,25203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989051095,1,0,0,4575,0,0,13793,0.963636364,47,265,84.70909091,13793,23295,1.018181818,3,280,0,0,0,0.996363636,1,274,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.4138,34,0.5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,39,38,0,0,1
ore_ont_16850.owl,81,1.738636364,3,2.486972192,0.155555556,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840909091,0.923076923,0,0,0,0,0,0,0.866666667,33,39,2.555555556,41,115,1.4,8,63,0,0,0,1.044444444,3,47,0,0,0,0,0,0,4,0.5714,0,0,0,0,0,0,0,0,0,0,3,0.4286,0,0,20,0.5,20,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,40,0,0,0.888888889
ore_ont_16853.owl,22874,1.948507008,0,2.434832637,0.317460317,21881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681528662,1,0,0,0,0,0,11060,0.647619048,24,204,62.47619048,5415,19680,2,19,630,0,0,0,0.996825397,1,314,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0.5277,1024,0.4723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,2168,0,0,0,1
ore_ont_16855.owl,163,2.211764706,1,2.845402039,0.184210526,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810810811,0.141509434,0,0,0,14,0,47,0.394736842,4,15,7.684210526,27,292,3.815789474,14,145,0,0,0,1,2,38,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.5375,37,0.4625,0,0,2,0.025,6,0.075,0,0,0,0,0,0,0,0,10,0,0,6,80,74,0,0,0.95505618
ore_ont_1705.owl,343,2.659025788,5,2.657915221,0.130434783,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955555556,0.353535354,0,0,0,0,0,297,0.782608696,8,36,9.108695652,89,419,2.695652174,7,124,0,0,0,1.086956522,2,50,0,0,0,0,4,0.6667,1,0.1667,1,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,0.6667,0,0,0,0,1,0.1667,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0.941176471
ore_ont_1707.owl,1126,3.019112207,311,3.108880228,0.322496749,3313,0,164,0.158518519,0,0,194,394,121,0,9,9,2,0,0.875081327,0.734296832,719,0.347175278,378,330,160,0,0.877763329,121,1350,2.787386216,138,4287,3.029908973,55,4660,0,0,0,1.201560468,4,1848,0,0,0,0,114,0.2298,67,0.1351,77,0.1552,194,0.3911,26,0.0524,0,0,8,0.0161,0,0,10,0.0202,74,0.9024,8,0.0976,4,0.0488,16,0.1951,10,0.122,0,0,0,0,0,0,0,0,73,0,0,30,64,70,0,0,0.827715356
ore_ont_1728.owl,821,1.302107728,227,2.430146588,0.038686987,258,0,0,0.071976967,0,0,6,23,0,0,2,2,0,0,1,1,0,0,0,0,0,0,1.221570926,22,1042,1.260257913,22,1075,1.303634232,8,1112,0,0,0,1.264947245,8,1079,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_1734.owl,4210,2.585371326,7349,2.152650402,0.528361227,14826,0,1,0.63834593,0,0,6802,7794,0,0,9,8,0,0,0.999887666,0.847393993,0,0,0,0,0,0,1.292934966,864,11511,2.056160845,864,18306,2.588565652,91,23046,0,0,0,1.825339773,48,16251,0,0,0,0,17,0.0036,1,0.0002,0,0,4686,0.9962,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_1743.owl,22903,1.371023839,5547,1.73076476,0.393682976,10241,2,0,0.554172538,0,0,5639,8790,0,0,20,20,0,0,1,1,0,0,0,0,0,15660,1.070207775,1011,12774,2.77605563,6738,33135,1.858495308,24,22183,0,0,0,1.464644772,24,17482,0,0,0,0,2,0.0004,0,0,0,0,4697,0.9996,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_1746.owl,152,0.993421053,0,0.921540415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.986842105,18,150,0.986842105,18,150,0.993421053,1,151,0,0,0,0.993421053,1,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_1756.owl,608,1.541718555,242,2.562171272,0.243142145,435,0,0,0.543297746,0,0,676,741,0,0,8,8,0,0,1,1,0,0,0,0,0,0,1.051122195,15,843,1.294264339,16,1038,1.543640898,3,1238,0,0,0,1.300498753,3,1043,0,0,0,0,0,0,0,0,0,0,195,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_1767.owl,1940,1.054057545,1592,0.420043162,0.043026706,1674,0,0,0.030113636,0,0,4,10,0,0,2,2,0,0,1,1,106,0.003265055,0,0,106,28941,1.740850643,172,3520,16.09693373,20252,32548,1.829871414,6,3700,0,0,0,1.786844708,6,3613,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ore_ont_178.owl,148,1.77,51,2.456776195,0.509803922,160,0,3,0,0,0,0,0,0,0,0,0,0,0,0.495049505,0.343137255,4,0.014545455,2,2,0,8,0.882352941,10,90,2.441176471,19,249,1.784313725,8,182,0,0,0,1.490196078,6,152,0,0,0,0,1,0.0192,1,0.0192,8,0.1538,0,0,5,0.0962,0,0,1,0.0192,13,0.25,23,0.4423,65,0.7927,17,0.2073,1,0.0122,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,6,74,67,0,0,0.904191617
ore_ont_1784.owl,277,2.160287081,121,2.87774383,0.419642857,503,0,7,0.330065359,0.003267974,0,90,129,0,0,6,6,0,0,0.92238806,0.768,183,0.301482702,38,214,42,23,0.910714286,11,306,1.875,37,630,2.029761905,10,682,0,0,0,1.357142857,9,456,1,0.0071,1,0.0071,19,0.1348,1,0.0071,15,0.1064,96,0.6809,3,0.0213,0,0,5,0.0355,0,0,0,0,59,1,0,0,0,0,2,0.0339,9,0.1525,0,0,0,0,0,0,0,0,15,0,0,28,39,38,0,0,0.770992366
ore_ont_1790.owl,4803,1.495977549,821,2.505581567,0.147937411,2669,0,248,0.02586697,0,0,13,23,0,0,2,2,0,0,0.875924872,0.837684156,375,0.056011949,564,13,15,1174,1.000853485,53,3518,1.614509246,90,5675,1.473968706,9,5181,0,0,0,1.233285917,9,4335,0,0,0,0,0,0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0,5,0.0096,0,0,9,0.0173,501,0.94,32,0.06,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,311,48,0,12,78,183,0,0,0.839130435
ore_ont_1793.owl,567,1.054673721,0,1.595727815,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.995983936,55,496,1.110441767,55,553,0.997991968,1,497,0,0,0,0.997991968,1,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.9412,4,0.0588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,31,27,0,0,1
ore_ont_1820.owl,74777,2.106402238,84780,2.369721225,0.231039311,107572,0,219,0.771606776,0,0,6530,18136,0,0,6,6,0,0,1,0.999963754,74243,0.537848548,146,0,44627,0,1.417958856,29511,137715,1.652828401,29511,160526,2.107781965,6,204712,0,0,0,1.872912419,6,181901,0,0,0,0,219,0.0098,0,0,0,0,22220,0.9902,0,0,0,0,0,0,0,0,0,0,94,1,0,0,0,0,5,0.0532,20,0.2128,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0.943820225
ore_ont_1821.owl,65807,3.992204289,2779,2.873949901,0.360424794,231925,1870,0,0.704812342,0,0,1239,1410,0,0,5,5,0,0,1,1,1173,0.004440188,72388,0,0,62827,0.941265713,134,4343,31.78088427,13225,146637,2.066970091,6,9537,0,0,0,1.602080624,5,7392,0,0,0,0,482,0.2898,0,0,0,0,1181,0.7102,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0.09375,1
ore_ont_1823.owl,368,2.116438356,0,2.821998848,0.552,547,0,41,0,0,0,0,0,0,0,0,0,0,0,0.443548387,0.528735632,0,0,0,0,0,158,0.368,42,46,4.248,179,531,3.008,23,376,0,0,0,0.992,1,124,34,0.4928,0,0,0,0,35,0.5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.3533,97,0.6467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,12,77,0,0,1
ore_ont_1833.owl,18069,2.389528509,167,2.636759542,0.454293629,25347,0,0,0,0.002762431,0,0,0,0,2,0,0,0,2,0.544444444,0.538674033,1,2.31E-05,0,0,0,9903,1.002770083,20,362,29.91966759,3761,10801,2.016620499,21,728,0,0,0,1.459833795,8,527,0,0,0,0,0,0,45,0.2744,8,0.0488,0,0,0,0,0,0,1,0.0061,61,0.372,49,0.2988,123,0.5694,93,0.4306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,216,0,0,1
ore_ont_1834.owl,347,2.527058824,91,2.827661326,0.481481481,659,0,0,0.283236994,0,0,74,111,0,0,4,4,0,0,0.819875776,0.808988764,134,0.136874362,47,78,3,0,1.067901235,10,173,4.481481481,43,726,1.888888889,5,306,0,0,0,1.555555556,5,252,0,0,0,0,0,0,0,0,0,0,49,0.6282,0,0,0,0,10,0.1282,12,0.1538,7,0.0897,256,0.9734,7,0.0266,1,0.0038,6,0.0228,24,0.0913,1,0.0038,0,0,0,0,0,0,140,0,0,129,254,245,0,0,0.83
ore_ont_1840.owl,10307,1.013286012,1564,0.2375819,5.83E-04,1576,0,0,5.91E-04,0,0,0,0,0,0,0,0,0,0,1,0.999831167,7,5.83E-05,0,0,7,108314,1.150461389,887,11844,11.67226809,71691,120166,1.152598349,5,11866,0,0,0,1.151821272,5,11858,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0.1667,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0.833333333,1
ore_ont_185.owl,134,2.671814672,46,3.111729721,0.598086124,445,0,9,0.447619048,0.019047619,0,17,45,0,0,4,4,0,0,0.879807692,0.530612245,71,0.250883392,12,106,4,14,0.502392344,6,105,1.961722488,18,410,2.492822967,10,521,0,0,0,1.215311005,8,254,1,0.008,1,0.008,36,0.288,2,0.016,15,0.12,64,0.512,2,0.016,0,0,4,0.032,0,0,0,0,36,1,0,0,0,0,1,0.0278,5,0.1389,0,0,0,0,0,0,0,0,6,0,0,16,6,6,0,0,0.575
ore_ont_1853.owl,156,3.247826087,68,3.395568993,0.560606061,521,0,8,0.032520325,0.276422764,0,0,0,0,0,0,0,0,0,0.526717557,0.275229358,132,0.237410072,11,61,15,16,0.931818182,12,123,3.924242424,42,518,3.348484848,15,442,0,0,0,1.507575758,9,199,5,0.0676,1,0.0135,9,0.1216,19,0.2568,37,0.5,3,0.0405,0,0,0,0,0,0,0,0,0,0,74,0.9136,7,0.0864,11,0.1358,1,0.0123,12,0.1481,9,0.1111,0,0,0,0,0,0,25,0,0,31,69,70,0,0,0.820175439
ore_ont_1866.owl,244,1.426592798,75,2.31773288,0.54954955,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445454545,0.242990654,14,0.034146341,13,0,0,112,0.963963964,8,107,2.873873874,38,319,1.918918919,9,213,0,0,0,1.666666667,9,185,0,0,0,0,0,0,7,0.1148,13,0.2131,0,0,0,0,0,0,2,0.0328,24,0.3934,15,0.2459,24,0.3529,44,0.6471,0,0,0,0,1,0.0147,0,0,0,0,0,0,0,0,10,0,0,0,59,55,0,0,1
ore_ont_1869.owl,756,1.001321004,2,1.41767414,0.002610966,1,1,0,0.002688172,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,373,0.971279373,90,372,1.947780679,91,746,1.005221932,3,385,0,0,0,1.002610966,2,384,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ore_ont_1870.owl,4803,1.495603368,821,2.504704513,0.147937411,2667,0,248,0.02586697,0,0,13,23,0,0,2,2,0,0,0.875924872,0.837684156,375,0.056028687,564,13,15,1174,1.000853485,53,3518,1.614224751,90,5674,1.473968706,9,5181,0,0,0,1.233285917,9,4335,0,0,0,0,0,0,2,0.0038,245,0.4712,84,0.1615,175,0.3365,0,0,5,0.0096,0,0,9,0.0173,501,0.94,32,0.06,0,0,3,0.0056,7,0.0131,0,0,0,0,0,0,0,0,311,48,0,12,77,183,0,0,0.838896952
ore_ont_1886.owl,91721,1.907360365,805,0.613471413,0,83228,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0.977672035,0,0,0,0,0,86423,1.169116034,113,5330,38.19148936,85642,174115,1.22943628,6,5605,0,0,0,1.176354464,5,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,1,0,0,0,0,34,0.046,51,0.069,0,0,0,0,0,0,0,0,0,0,0,5,604,671,0,0,0.971428571
ore_ont_1898.owl,316,1.434180139,58,2.395303296,0.635416667,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357894737,0,14,0.026819923,33,0,0,112,0.84375,8,81,3.052083333,39,293,1.885416667,8,181,0,0,0,1.59375,8,153,0,0,0,0,0,0,7,0.1148,13,0.2131,0,0,0,0,0,0,2,0.0328,24,0.3934,15,0.2459,24,0.3429,46,0.6571,0,0,0,0,1,0.0143,0,0,0,0,0,0,0,0,10,0,0,0,59,55,0,0,1
ore_ont_1902.owl,163,2.211764706,1,2.845402039,0.184210526,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810810811,0.141509434,0,0,0,14,0,47,0.394736842,4,15,7.684210526,27,292,3.815789474,14,145,0,0,0,1,2,38,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.5375,37,0.4625,0,0,2,0.025,6,0.075,0,0,0,0,0,0,0,0,10,0,0,6,80,74,0,0,0.95505618
